id,id_v2,metric,scope,category,level,question_type,question,answer_status,answer_type,answer,eval_answer,unknown_reason,evidence,scenario,query_contract,verification_contract,oracle_source,verification_status,quarantine_reason,pipeline_version,files
AAA_AUTHENTICATION_METHOD_p11,aaa_authentication_method:7dd092c30f,aaa_authentication_method,"{""type"": ""DEVICE"", ""host"": ""p11""}",Security_Inventory,L1,unknown,"p11 장비의 AAA 인증 방식은 무엇입니까? [답변 형식: one of local, tacacs+, radius, or NOT_CONFIGURED]",NOT_CONFIGURED,text,null,NOT_CONFIGURED,,"{""snapshot"": ""LabD_NCN_MultiAS_Complex_40nodes"", ""metric"": ""aaa_authentication_method"", ""scope"": {""type"": ""DEVICE"", ""host"": ""p11""}}",,,,hybrid,pending,,e96a0b16,['p11.cfg']
AAA_AUTHENTICATION_METHOD_leaf11,aaa_authentication_method:1bde0c35ac,aaa_authentication_method,"{""type"": ""DEVICE"", ""host"": ""leaf11""}",Security_Inventory,L1,unknown,"leaf11 장비의 AAA 인증 방식은 무엇입니까? [답변 형식: one of local, tacacs+, radius, or NOT_CONFIGURED]",NOT_CONFIGURED,text,null,NOT_CONFIGURED,,"{""snapshot"": ""LabD_NCN_MultiAS_Complex_40nodes"", ""metric"": ""aaa_authentication_method"", ""scope"": {""type"": ""DEVICE"", ""host"": ""leaf11""}}",,,,hybrid,pending,,e96a0b16,['leaf11.cfg']
AAA_AUTHENTICATION_METHOD_pe7,aaa_authentication_method:d2a3d09688,aaa_authentication_method,"{""type"": ""DEVICE"", ""host"": ""pe7""}",Security_Inventory,L1,unknown,"pe7 장비의 AAA 인증 방식은 무엇입니까? [답변 형식: one of local, tacacs+, radius, or NOT_CONFIGURED]",OK,text,"""local""",local,,"{""snapshot"": ""LabD_NCN_MultiAS_Complex_40nodes"", ""metric"": ""aaa_authentication_method"", ""scope"": {""type"": ""DEVICE"", ""host"": ""pe7""}}",,,,hybrid,pending,,e96a0b16,['pe7.cfg']
AAA_AUTHENTICATION_METHOD_leaf7,aaa_authentication_method:66e16ac9ac,aaa_authentication_method,"{""type"": ""DEVICE"", ""host"": ""leaf7""}",Security_Inventory,L1,unknown,"leaf7 장비의 AAA 인증 방식은 무엇입니까? [답변 형식: one of local, tacacs+, radius, or NOT_CONFIGURED]",NOT_CONFIGURED,text,null,NOT_CONFIGURED,,"{""snapshot"": ""LabD_NCN_MultiAS_Complex_40nodes"", ""metric"": ""aaa_authentication_method"", ""scope"": {""type"": ""DEVICE"", ""host"": ""leaf7""}}",,,,hybrid,pending,,e96a0b16,['leaf7.cfg']
AAA_AUTHENTICATION_METHOD_p2,aaa_authentication_method:f84ad4329a,aaa_authentication_method,"{""type"": ""DEVICE"", ""host"": ""p2""}",Security_Inventory,L1,unknown,"p2 장비의 AAA 인증 방식은 무엇입니까? [답변 형식: one of local, tacacs+, radius, or NOT_CONFIGURED]",NOT_CONFIGURED,text,null,NOT_CONFIGURED,,"{""snapshot"": ""LabD_NCN_MultiAS_Complex_40nodes"", ""metric"": ""aaa_authentication_method"", ""scope"": {""type"": ""DEVICE"", ""host"": ""p2""}}",,,,hybrid,pending,,e96a0b16,['p2.cfg']
VTY_TRANSPORT_INPUT_TEXT_asbr2,vty_transport_input_text:43e487a8cc,vty_transport_input_text,"{""type"": ""DEVICE"", ""host"": ""asbr2""}",Security_Inventory,L1,unknown,asbr2 장비의 VTY transport input 설정은 무엇입니까? [답변 형식: plain string or null],OK,text,"""ssh""",ssh,,"{""snapshot"": ""LabD_NCN_MultiAS_Complex_40nodes"", ""metric"": ""vty_transport_input_text"", ""scope"": {""type"": ""DEVICE"", ""host"": ""asbr2""}}",,,,parser,pending,,e96a0b16,['asbr2.cfg']
VTY_TRANSPORT_INPUT_TEXT_p4,vty_transport_input_text:8eb660897d,vty_transport_input_text,"{""type"": ""DEVICE"", ""host"": ""p4""}",Security_Inventory,L1,unknown,p4 장비의 VTY transport input 설정은 무엇입니까? [답변 형식: plain string or null],OK,text,"""ssh""",ssh,,"{""snapshot"": ""LabD_NCN_MultiAS_Complex_40nodes"", ""metric"": ""vty_transport_input_text"", ""scope"": {""type"": ""DEVICE"", ""host"": ""p4""}}",,,,parser,pending,,e96a0b16,['p4.cfg']
VTY_TRANSPORT_INPUT_TEXT_leaf16,vty_transport_input_text:306bca46fe,vty_transport_input_text,"{""type"": ""DEVICE"", ""host"": ""leaf16""}",Security_Inventory,L1,unknown,leaf16 장비의 VTY transport input 설정은 무엇입니까? [답변 형식: plain string or null],OK,text,"""ssh""",ssh,,"{""snapshot"": ""LabD_NCN_MultiAS_Complex_40nodes"", ""metric"": ""vty_transport_input_text"", ""scope"": {""type"": ""DEVICE"", ""host"": ""leaf16""}}",,,,parser,pending,,e96a0b16,['leaf16.cfg']
VTY_TRANSPORT_INPUT_TEXT_leaf11,vty_transport_input_text:1bde0c35ac,vty_transport_input_text,"{""type"": ""DEVICE"", ""host"": ""leaf11""}",Security_Inventory,L1,unknown,leaf11 장비의 VTY transport input 설정은 무엇입니까? [답변 형식: plain string or null],OK,text,"""ssh""",ssh,,"{""snapshot"": ""LabD_NCN_MultiAS_Complex_40nodes"", ""metric"": ""vty_transport_input_text"", ""scope"": {""type"": ""DEVICE"", ""host"": ""leaf11""}}",,,,parser,pending,,e96a0b16,['leaf11.cfg']
VTY_TRANSPORT_INPUT_TEXT_leaf13,vty_transport_input_text:f2f15f10e2,vty_transport_input_text,"{""type"": ""DEVICE"", ""host"": ""leaf13""}",Security_Inventory,L1,unknown,leaf13 장비의 VTY transport input 설정은 무엇입니까? [답변 형식: plain string or null],OK,text,"""ssh""",ssh,,"{""snapshot"": ""LabD_NCN_MultiAS_Complex_40nodes"", ""metric"": ""vty_transport_input_text"", ""scope"": {""type"": ""DEVICE"", ""host"": ""leaf13""}}",,,,parser,pending,,e96a0b16,['leaf13.cfg']
VTY_TRANSPORT_INPUT_TEXT_leaf5,vty_transport_input_text:c889ccb7cb,vty_transport_input_text,"{""type"": ""DEVICE"", ""host"": ""leaf5""}",Security_Inventory,L1,unknown,leaf5 장비의 VTY transport input 설정은 무엇입니까? [답변 형식: plain string or null],OK,text,"""ssh""",ssh,,"{""snapshot"": ""LabD_NCN_MultiAS_Complex_40nodes"", ""metric"": ""vty_transport_input_text"", ""scope"": {""type"": ""DEVICE"", ""host"": ""leaf5""}}",,,,parser,pending,,e96a0b16,['leaf5.cfg']
VTY_TRANSPORT_INPUT_TEXT_leaf1,vty_transport_input_text:f3e677391b,vty_transport_input_text,"{""type"": ""DEVICE"", ""host"": ""leaf1""}",Security_Inventory,L1,unknown,leaf1 장비의 VTY transport input 설정은 무엇입니까? [답변 형식: plain string or null],OK,text,"""ssh""",ssh,,"{""snapshot"": ""LabD_NCN_MultiAS_Complex_40nodes"", ""metric"": ""vty_transport_input_text"", ""scope"": {""type"": ""DEVICE"", ""host"": ""leaf1""}}",,,,parser,pending,,e96a0b16,['leaf1.cfg']
VTY_TRANSPORT_INPUT_TEXT_p11,vty_transport_input_text:7dd092c30f,vty_transport_input_text,"{""type"": ""DEVICE"", ""host"": ""p11""}",Security_Inventory,L1,unknown,p11 장비의 VTY transport input 설정은 무엇입니까? [답변 형식: plain string or null],OK,text,"""ssh""",ssh,,"{""snapshot"": ""LabD_NCN_MultiAS_Complex_40nodes"", ""metric"": ""vty_transport_input_text"", ""scope"": {""type"": ""DEVICE"", ""host"": ""p11""}}",,,,parser,pending,,e96a0b16,['p11.cfg']
VTY_TRANSPORT_INPUT_TEXT_pe2,vty_transport_input_text:3603999311,vty_transport_input_text,"{""type"": ""DEVICE"", ""host"": ""pe2""}",Security_Inventory,L1,unknown,pe2 장비의 VTY transport input 설정은 무엇입니까? [답변 형식: plain string or null],OK,text,"""ssh""",ssh,,"{""snapshot"": ""LabD_NCN_MultiAS_Complex_40nodes"", ""metric"": ""vty_transport_input_text"", ""scope"": {""type"": ""DEVICE"", ""host"": ""pe2""}}",,,,parser,pending,,e96a0b16,['pe2.cfg']
VTY_TRANSPORT_INPUT_TEXT_leaf8,vty_transport_input_text:a81bf37e92,vty_transport_input_text,"{""type"": ""DEVICE"", ""host"": ""leaf8""}",Security_Inventory,L1,unknown,leaf8 장비의 VTY transport input 설정은 무엇입니까? [답변 형식: plain string or null],OK,text,"""ssh""",ssh,,"{""snapshot"": ""LabD_NCN_MultiAS_Complex_40nodes"", ""metric"": ""vty_transport_input_text"", ""scope"": {""type"": ""DEVICE"", ""host"": ""leaf8""}}",,,,parser,pending,,e96a0b16,['leaf8.cfg']
VTY_TRANSPORT_INPUT_TEXT_asbr1,vty_transport_input_text:1e9e9c7f7a,vty_transport_input_text,"{""type"": ""DEVICE"", ""host"": ""asbr1""}",Security_Inventory,L1,unknown,asbr1 장비의 VTY transport input 설정은 무엇입니까? [답변 형식: plain string or null],OK,text,"""ssh""",ssh,,"{""snapshot"": ""LabD_NCN_MultiAS_Complex_40nodes"", ""metric"": ""vty_transport_input_text"", ""scope"": {""type"": ""DEVICE"", ""host"": ""asbr1""}}",,,,parser,pending,,e96a0b16,['asbr1.cfg']
VTY_TRANSPORT_INPUT_TEXT_leaf7,vty_transport_input_text:66e16ac9ac,vty_transport_input_text,"{""type"": ""DEVICE"", ""host"": ""leaf7""}",Security_Inventory,L1,unknown,leaf7 장비의 VTY transport input 설정은 무엇입니까? [답변 형식: plain string or null],OK,text,"""ssh""",ssh,,"{""snapshot"": ""LabD_NCN_MultiAS_Complex_40nodes"", ""metric"": ""vty_transport_input_text"", ""scope"": {""type"": ""DEVICE"", ""host"": ""leaf7""}}",,,,parser,pending,,e96a0b16,['leaf7.cfg']
VTY_TRANSPORT_INPUT_TEXT_leaf4,vty_transport_input_text:45a2dbebe1,vty_transport_input_text,"{""type"": ""DEVICE"", ""host"": ""leaf4""}",Security_Inventory,L1,unknown,leaf4 장비의 VTY transport input 설정은 무엇입니까? [답변 형식: plain string or null],OK,text,"""ssh""",ssh,,"{""snapshot"": ""LabD_NCN_MultiAS_Complex_40nodes"", ""metric"": ""vty_transport_input_text"", ""scope"": {""type"": ""DEVICE"", ""host"": ""leaf4""}}",,,,parser,pending,,e96a0b16,['leaf4.cfg']
VTY_TRANSPORT_INPUT_TEXT_leaf2,vty_transport_input_text:6e35c43dba,vty_transport_input_text,"{""type"": ""DEVICE"", ""host"": ""leaf2""}",Security_Inventory,L1,unknown,leaf2 장비의 VTY transport input 설정은 무엇입니까? [답변 형식: plain string or null],OK,text,"""ssh""",ssh,,"{""snapshot"": ""LabD_NCN_MultiAS_Complex_40nodes"", ""metric"": ""vty_transport_input_text"", ""scope"": {""type"": ""DEVICE"", ""host"": ""leaf2""}}",,,,parser,pending,,e96a0b16,['leaf2.cfg']
VTY_TRANSPORT_INPUT_TEXT_fw2,vty_transport_input_text:f8aaadadd9,vty_transport_input_text,"{""type"": ""DEVICE"", ""host"": ""fw2""}",Security_Inventory,L1,unknown,fw2 장비의 VTY transport input 설정은 무엇입니까? [답변 형식: plain string or null],OK,text,"""ssh""",ssh,,"{""snapshot"": ""LabD_NCN_MultiAS_Complex_40nodes"", ""metric"": ""vty_transport_input_text"", ""scope"": {""type"": ""DEVICE"", ""host"": ""fw2""}}",,,,parser,pending,,e96a0b16,['fw2.cfg']
VTY_TRANSPORT_INPUT_TEXT_p5,vty_transport_input_text:5991ac5b4f,vty_transport_input_text,"{""type"": ""DEVICE"", ""host"": ""p5""}",Security_Inventory,L1,unknown,p5 장비의 VTY transport input 설정은 무엇입니까? [답변 형식: plain string or null],OK,text,"""ssh""",ssh,,"{""snapshot"": ""LabD_NCN_MultiAS_Complex_40nodes"", ""metric"": ""vty_transport_input_text"", ""scope"": {""type"": ""DEVICE"", ""host"": ""p5""}}",,,,parser,pending,,e96a0b16,['p5.cfg']
VTY_TRANSPORT_INPUT_TEXT_leaf12,vty_transport_input_text:5e0abb2272,vty_transport_input_text,"{""type"": ""DEVICE"", ""host"": ""leaf12""}",Security_Inventory,L1,unknown,leaf12 장비의 VTY transport input 설정은 무엇입니까? [답변 형식: plain string or null],OK,text,"""ssh""",ssh,,"{""snapshot"": ""LabD_NCN_MultiAS_Complex_40nodes"", ""metric"": ""vty_transport_input_text"", ""scope"": {""type"": ""DEVICE"", ""host"": ""leaf12""}}",,,,parser,pending,,e96a0b16,['leaf12.cfg']
VTY_TRANSPORT_INPUT_TEXT_p2,vty_transport_input_text:f84ad4329a,vty_transport_input_text,"{""type"": ""DEVICE"", ""host"": ""p2""}",Security_Inventory,L1,unknown,p2 장비의 VTY transport input 설정은 무엇입니까? [답변 형식: plain string or null],OK,text,"""ssh""",ssh,,"{""snapshot"": ""LabD_NCN_MultiAS_Complex_40nodes"", ""metric"": ""vty_transport_input_text"", ""scope"": {""type"": ""DEVICE"", ""host"": ""p2""}}",,,,parser,pending,,e96a0b16,['p2.cfg']
VTY_TRANSPORT_INPUT_TEXT_leaf15,vty_transport_input_text:f52655ad5e,vty_transport_input_text,"{""type"": ""DEVICE"", ""host"": ""leaf15""}",Security_Inventory,L1,unknown,leaf15 장비의 VTY transport input 설정은 무엇입니까? [답변 형식: plain string or null],OK,text,"""ssh""",ssh,,"{""snapshot"": ""LabD_NCN_MultiAS_Complex_40nodes"", ""metric"": ""vty_transport_input_text"", ""scope"": {""type"": ""DEVICE"", ""host"": ""leaf15""}}",,,,parser,pending,,e96a0b16,['leaf15.cfg']
VTY_TRANSPORT_INPUT_TEXT_leaf9,vty_transport_input_text:a49fad1930,vty_transport_input_text,"{""type"": ""DEVICE"", ""host"": ""leaf9""}",Security_Inventory,L1,unknown,leaf9 장비의 VTY transport input 설정은 무엇입니까? [답변 형식: plain string or null],OK,text,"""ssh""",ssh,,"{""snapshot"": ""LabD_NCN_MultiAS_Complex_40nodes"", ""metric"": ""vty_transport_input_text"", ""scope"": {""type"": ""DEVICE"", ""host"": ""leaf9""}}",,,,parser,pending,,e96a0b16,['leaf9.cfg']
VTY_LOGIN_MODE_TEXT_p1,vty_login_mode_text:980d4425bd,vty_login_mode_text,"{""type"": ""DEVICE"", ""host"": ""p1""}",Security_Inventory,L1,unknown,p1 장비의 VTY line 로그인 방식은 무엇입니까? [답변 형식: plain string or null],OK,text,"""local""",local,,"{""snapshot"": ""LabD_NCN_MultiAS_Complex_40nodes"", ""metric"": ""vty_login_mode_text"", ""scope"": {""type"": ""DEVICE"", ""host"": ""p1""}}",,,,parser,pending,,e96a0b16,['p1.cfg']
VTY_LOGIN_MODE_TEXT_p7,vty_login_mode_text:51589f45e8,vty_login_mode_text,"{""type"": ""DEVICE"", ""host"": ""p7""}",Security_Inventory,L1,unknown,p7 장비의 VTY line 로그인 방식은 무엇입니까? [답변 형식: plain string or null],OK,text,"""local""",local,,"{""snapshot"": ""LabD_NCN_MultiAS_Complex_40nodes"", ""metric"": ""vty_login_mode_text"", ""scope"": {""type"": ""DEVICE"", ""host"": ""p7""}}",,,,parser,pending,,e96a0b16,['p7.cfg']
VTY_LOGIN_MODE_TEXT_pe3,vty_login_mode_text:6ad90347c4,vty_login_mode_text,"{""type"": ""DEVICE"", ""host"": ""pe3""}",Security_Inventory,L1,unknown,pe3 장비의 VTY line 로그인 방식은 무엇입니까? [답변 형식: plain string or null],OK,text,"""local""",local,,"{""snapshot"": ""LabD_NCN_MultiAS_Complex_40nodes"", ""metric"": ""vty_login_mode_text"", ""scope"": {""type"": ""DEVICE"", ""host"": ""pe3""}}",,,,parser,pending,,e96a0b16,['pe3.cfg']
VTY_LOGIN_MODE_TEXT_pe5,vty_login_mode_text:cf50209904,vty_login_mode_text,"{""type"": ""DEVICE"", ""host"": ""pe5""}",Security_Inventory,L1,unknown,pe5 장비의 VTY line 로그인 방식은 무엇입니까? [답변 형식: plain string or null],OK,text,"""local""",local,,"{""snapshot"": ""LabD_NCN_MultiAS_Complex_40nodes"", ""metric"": ""vty_login_mode_text"", ""scope"": {""type"": ""DEVICE"", ""host"": ""pe5""}}",,,,parser,pending,,e96a0b16,['pe5.cfg']
VTY_LOGIN_MODE_TEXT_leaf8,vty_login_mode_text:a81bf37e92,vty_login_mode_text,"{""type"": ""DEVICE"", ""host"": ""leaf8""}",Security_Inventory,L1,unknown,leaf8 장비의 VTY line 로그인 방식은 무엇입니까? [답변 형식: plain string or null],OK,text,"""local""",local,,"{""snapshot"": ""LabD_NCN_MultiAS_Complex_40nodes"", ""metric"": ""vty_login_mode_text"", ""scope"": {""type"": ""DEVICE"", ""host"": ""leaf8""}}",,,,parser,pending,,e96a0b16,['leaf8.cfg']
VTY_LOGIN_MODE_TEXT_p6,vty_login_mode_text:e05ff65dc3,vty_login_mode_text,"{""type"": ""DEVICE"", ""host"": ""p6""}",Security_Inventory,L1,unknown,p6 장비의 VTY line 로그인 방식은 무엇입니까? [답변 형식: plain string or null],OK,text,"""local""",local,,"{""snapshot"": ""LabD_NCN_MultiAS_Complex_40nodes"", ""metric"": ""vty_login_mode_text"", ""scope"": {""type"": ""DEVICE"", ""host"": ""p6""}}",,,,parser,pending,,e96a0b16,['p6.cfg']
VTY_LOGIN_MODE_TEXT_p8,vty_login_mode_text:d61ee73c24,vty_login_mode_text,"{""type"": ""DEVICE"", ""host"": ""p8""}",Security_Inventory,L1,unknown,p8 장비의 VTY line 로그인 방식은 무엇입니까? [답변 형식: plain string or null],OK,text,"""local""",local,,"{""snapshot"": ""LabD_NCN_MultiAS_Complex_40nodes"", ""metric"": ""vty_login_mode_text"", ""scope"": {""type"": ""DEVICE"", ""host"": ""p8""}}",,,,parser,pending,,e96a0b16,['p8.cfg']
VTY_LOGIN_MODE_TEXT_fw1,vty_login_mode_text:f5c3185672,vty_login_mode_text,"{""type"": ""DEVICE"", ""host"": ""fw1""}",Security_Inventory,L1,unknown,fw1 장비의 VTY line 로그인 방식은 무엇입니까? [답변 형식: plain string or null],OK,text,"""local""",local,,"{""snapshot"": ""LabD_NCN_MultiAS_Complex_40nodes"", ""metric"": ""vty_login_mode_text"", ""scope"": {""type"": ""DEVICE"", ""host"": ""fw1""}}",,,,parser,pending,,e96a0b16,['fw1.cfg']
VTY_LOGIN_MODE_TEXT_p12,vty_login_mode_text:44a0a3a308,vty_login_mode_text,"{""type"": ""DEVICE"", ""host"": ""p12""}",Security_Inventory,L1,unknown,p12 장비의 VTY line 로그인 방식은 무엇입니까? [답변 형식: plain string or null],OK,text,"""local""",local,,"{""snapshot"": ""LabD_NCN_MultiAS_Complex_40nodes"", ""metric"": ""vty_login_mode_text"", ""scope"": {""type"": ""DEVICE"", ""host"": ""p12""}}",,,,parser,pending,,e96a0b16,['p12.cfg']
VTY_LOGIN_MODE_TEXT_leaf2,vty_login_mode_text:6e35c43dba,vty_login_mode_text,"{""type"": ""DEVICE"", ""host"": ""leaf2""}",Security_Inventory,L1,unknown,leaf2 장비의 VTY line 로그인 방식은 무엇입니까? [답변 형식: plain string or null],OK,text,"""local""",local,,"{""snapshot"": ""LabD_NCN_MultiAS_Complex_40nodes"", ""metric"": ""vty_login_mode_text"", ""scope"": {""type"": ""DEVICE"", ""host"": ""leaf2""}}",,,,parser,pending,,e96a0b16,['leaf2.cfg']
VTY_LOGIN_MODE_TEXT_pe2,vty_login_mode_text:3603999311,vty_login_mode_text,"{""type"": ""DEVICE"", ""host"": ""pe2""}",Security_Inventory,L1,unknown,pe2 장비의 VTY line 로그인 방식은 무엇입니까? [답변 형식: plain string or null],OK,text,"""local""",local,,"{""snapshot"": ""LabD_NCN_MultiAS_Complex_40nodes"", ""metric"": ""vty_login_mode_text"", ""scope"": {""type"": ""DEVICE"", ""host"": ""pe2""}}",,,,parser,pending,,e96a0b16,['pe2.cfg']
VTY_LOGIN_MODE_TEXT_leaf13,vty_login_mode_text:f2f15f10e2,vty_login_mode_text,"{""type"": ""DEVICE"", ""host"": ""leaf13""}",Security_Inventory,L1,unknown,leaf13 장비의 VTY line 로그인 방식은 무엇입니까? [답변 형식: plain string or null],OK,text,"""local""",local,,"{""snapshot"": ""LabD_NCN_MultiAS_Complex_40nodes"", ""metric"": ""vty_login_mode_text"", ""scope"": {""type"": ""DEVICE"", ""host"": ""leaf13""}}",,,,parser,pending,,e96a0b16,['leaf13.cfg']
VTY_LOGIN_MODE_TEXT_leaf16,vty_login_mode_text:306bca46fe,vty_login_mode_text,"{""type"": ""DEVICE"", ""host"": ""leaf16""}",Security_Inventory,L1,unknown,leaf16 장비의 VTY line 로그인 방식은 무엇입니까? [답변 형식: plain string or null],OK,text,"""local""",local,,"{""snapshot"": ""LabD_NCN_MultiAS_Complex_40nodes"", ""metric"": ""vty_login_mode_text"", ""scope"": {""type"": ""DEVICE"", ""host"": ""leaf16""}}",,,,parser,pending,,e96a0b16,['leaf16.cfg']
VTY_LOGIN_MODE_TEXT_leaf3,vty_login_mode_text:6a7c231d8b,vty_login_mode_text,"{""type"": ""DEVICE"", ""host"": ""leaf3""}",Security_Inventory,L1,unknown,leaf3 장비의 VTY line 로그인 방식은 무엇입니까? [답변 형식: plain string or null],OK,text,"""local""",local,,"{""snapshot"": ""LabD_NCN_MultiAS_Complex_40nodes"", ""metric"": ""vty_login_mode_text"", ""scope"": {""type"": ""DEVICE"", ""host"": ""leaf3""}}",,,,parser,pending,,e96a0b16,['leaf3.cfg']
VTY_LOGIN_MODE_TEXT_pe4,vty_login_mode_text:a2fc790735,vty_login_mode_text,"{""type"": ""DEVICE"", ""host"": ""pe4""}",Security_Inventory,L1,unknown,pe4 장비의 VTY line 로그인 방식은 무엇입니까? [답변 형식: plain string or null],OK,text,"""local""",local,,"{""snapshot"": ""LabD_NCN_MultiAS_Complex_40nodes"", ""metric"": ""vty_login_mode_text"", ""scope"": {""type"": ""DEVICE"", ""host"": ""pe4""}}",,,,parser,pending,,e96a0b16,['pe4.cfg']
VTY_LOGIN_MODE_TEXT_leaf9,vty_login_mode_text:a49fad1930,vty_login_mode_text,"{""type"": ""DEVICE"", ""host"": ""leaf9""}",Security_Inventory,L1,unknown,leaf9 장비의 VTY line 로그인 방식은 무엇입니까? [답변 형식: plain string or null],OK,text,"""local""",local,,"{""snapshot"": ""LabD_NCN_MultiAS_Complex_40nodes"", ""metric"": ""vty_login_mode_text"", ""scope"": {""type"": ""DEVICE"", ""host"": ""leaf9""}}",,,,parser,pending,,e96a0b16,['leaf9.cfg']
VTY_LOGIN_MODE_TEXT_leaf15,vty_login_mode_text:f52655ad5e,vty_login_mode_text,"{""type"": ""DEVICE"", ""host"": ""leaf15""}",Security_Inventory,L1,unknown,leaf15 장비의 VTY line 로그인 방식은 무엇입니까? [답변 형식: plain string or null],OK,text,"""local""",local,,"{""snapshot"": ""LabD_NCN_MultiAS_Complex_40nodes"", ""metric"": ""vty_login_mode_text"", ""scope"": {""type"": ""DEVICE"", ""host"": ""leaf15""}}",,,,parser,pending,,e96a0b16,['leaf15.cfg']
VTY_LOGIN_MODE_TEXT_pe8,vty_login_mode_text:aa85c6d59c,vty_login_mode_text,"{""type"": ""DEVICE"", ""host"": ""pe8""}",Security_Inventory,L1,unknown,pe8 장비의 VTY line 로그인 방식은 무엇입니까? [답변 형식: plain string or null],OK,text,"""local""",local,,"{""snapshot"": ""LabD_NCN_MultiAS_Complex_40nodes"", ""metric"": ""vty_login_mode_text"", ""scope"": {""type"": ""DEVICE"", ""host"": ""pe8""}}",,,,parser,pending,,e96a0b16,['pe8.cfg']
VTY_LOGIN_MODE_TEXT_pe1,vty_login_mode_text:4f36bb8808,vty_login_mode_text,"{""type"": ""DEVICE"", ""host"": ""pe1""}",Security_Inventory,L1,unknown,pe1 장비의 VTY line 로그인 방식은 무엇입니까? [답변 형식: plain string or null],OK,text,"""local""",local,,"{""snapshot"": ""LabD_NCN_MultiAS_Complex_40nodes"", ""metric"": ""vty_login_mode_text"", ""scope"": {""type"": ""DEVICE"", ""host"": ""pe1""}}",,,,parser,pending,,e96a0b16,['pe1.cfg']
VTY_LOGIN_MODE_TEXT_p10,vty_login_mode_text:34f07ac92d,vty_login_mode_text,"{""type"": ""DEVICE"", ""host"": ""p10""}",Security_Inventory,L1,unknown,p10 장비의 VTY line 로그인 방식은 무엇입니까? [답변 형식: plain string or null],OK,text,"""local""",local,,"{""snapshot"": ""LabD_NCN_MultiAS_Complex_40nodes"", ""metric"": ""vty_login_mode_text"", ""scope"": {""type"": ""DEVICE"", ""host"": ""p10""}}",,,,parser,pending,,e96a0b16,['p10.cfg']
