id,origin,level,task_category,answer_type,complexity,persona,question,ground_truth,explanation,context,source_files
BASIC_DSL-INTERFACE_MOP_XENABLED_BOOL-53693,rule_based,2,단순 조회 업무,short,basic,,CE1 장비에서 GigabitEthernet0/0/0/0.1 인터페이스의 MOP xenabled 설정은?,False,The value for interface_mop_xenabled_bool is False.,장비: CE1 | OS: ios-xr | BGP AS: 65001 | BGP 피어 수: 1,ce1.xml
BASIC_DSL-INTERFACE_MOP_XENABLED_BOOL-19256,rule_based,2,단순 조회 업무,short,basic,,CE1 장비에서 GigabitEthernet0/0/0/1 인터페이스의 MOP xenabled 설정은?,False,The value for interface_mop_xenabled_bool is False.,장비: CE1 | OS: ios-xr | BGP AS: 65001 | BGP 피어 수: 1,ce1.xml
BASIC_DSL-INTERFACE_MOP_XENABLED_BOOL-23560,rule_based,2,단순 조회 업무,short,basic,,CE1 장비에서 GigabitEthernet0/0/0/1.100 인터페이스의 MOP xenabled 설정은?,False,The value for interface_mop_xenabled_bool is False.,장비: CE1 | OS: ios-xr | BGP AS: 65001 | BGP 피어 수: 1,ce1.xml
BASIC_DSL-INTERFACE_MOP_XENABLED_BOOL-17098,rule_based,2,단순 조회 업무,short,basic,,CE1 장비에서 GigabitEthernet0/0/0/1.200 인터페이스의 MOP xenabled 설정은?,False,The value for interface_mop_xenabled_bool is False.,장비: CE1 | OS: ios-xr | BGP AS: 65001 | BGP 피어 수: 1,ce1.xml
BASIC_DSL-INTERFACE_MOP_XENABLED_BOOL-36499,rule_based,2,단순 조회 업무,short,basic,,CE1 장비에서 GigabitEthernet0/0/0/1.300 인터페이스의 MOP xenabled 설정은?,False,The value for interface_mop_xenabled_bool is False.,장비: CE1 | OS: ios-xr | BGP AS: 65001 | BGP 피어 수: 1,ce1.xml
BASIC_DSL-INTERFACE_MOP_XENABLED_BOOL-53006,rule_based,2,단순 조회 업무,short,basic,,CE1 장비에서 GigabitEthernet0/0/0/1.400 인터페이스의 MOP xenabled 설정은?,False,The value for interface_mop_xenabled_bool is False.,장비: CE1 | OS: ios-xr | BGP AS: 65001 | BGP 피어 수: 1,ce1.xml
BASIC_DSL-INTERFACE_MOP_XENABLED_BOOL-53465,rule_based,2,단순 조회 업무,short,basic,,CE1 장비에서 GigabitEthernet0/0/0/2 인터페이스의 MOP xenabled 설정은?,False,The value for interface_mop_xenabled_bool is False.,장비: CE1 | OS: ios-xr | BGP AS: 65001 | BGP 피어 수: 1,ce1.xml
BASIC_DSL-INTERFACE_MOP_XENABLED_BOOL-16434,rule_based,2,단순 조회 업무,short,basic,,CE1 장비에서 GigabitEthernet0/0/0/3 인터페이스의 MOP xenabled 설정은?,False,The value for interface_mop_xenabled_bool is False.,장비: CE1 | OS: ios-xr | BGP AS: 65001 | BGP 피어 수: 1,ce1.xml
BASIC_DSL-INTERFACE_MOP_XENABLED_BOOL-9475,rule_based,2,단순 조회 업무,short,basic,,CE1 장비에서 Loopback0 인터페이스의 MOP xenabled 설정은?,False,The value for interface_mop_xenabled_bool is False.,장비: CE1 | OS: ios-xr | BGP AS: 65001 | BGP 피어 수: 1,ce1.xml
BASIC_DSL-INTERFACE_MOP_XENABLED_BOOL-51369,rule_based,2,단순 조회 업무,short,basic,,CE1 장비에서 MgmtEth0/RP0/CPU0/0 인터페이스의 MOP xenabled 설정은?,False,The value for interface_mop_xenabled_bool is False.,장비: CE1 | OS: ios-xr | BGP AS: 65001 | BGP 피어 수: 1,ce1.xml
BASIC_DSL-INTERFACE_MOP_XENABLED_BOOL-10641,rule_based,2,단순 조회 업무,short,basic,,CE2 장비에서 Ethernet0/0 인터페이스의 MOP xenabled 설정은?,False,The value for interface_mop_xenabled_bool is False.,장비: CE2 | OS: ios-xr | BGP AS: 65003 | BGP 피어 수: 1,ce2.xml
BASIC_DSL-INTERFACE_MOP_XENABLED_BOOL-19602,rule_based,2,단순 조회 업무,short,basic,,CE2 장비에서 Ethernet0/0.100 인터페이스의 MOP xenabled 설정은?,False,The value for interface_mop_xenabled_bool is False.,장비: CE2 | OS: ios-xr | BGP AS: 65003 | BGP 피어 수: 1,ce2.xml
BASIC_DSL-INTERFACE_MOP_XENABLED_BOOL-52200,rule_based,2,단순 조회 업무,short,basic,,CE2 장비에서 Ethernet0/1 인터페이스의 MOP xenabled 설정은?,False,The value for interface_mop_xenabled_bool is False.,장비: CE2 | OS: ios-xr | BGP AS: 65003 | BGP 피어 수: 1,ce2.xml
BASIC_DSL-INTERFACE_MOP_XENABLED_BOOL-46601,rule_based,2,단순 조회 업무,short,basic,,CE2 장비에서 Ethernet0/2 인터페이스의 MOP xenabled 설정은?,False,The value for interface_mop_xenabled_bool is False.,장비: CE2 | OS: ios-xr | BGP AS: 65003 | BGP 피어 수: 1,ce2.xml
BASIC_DSL-INTERFACE_MOP_XENABLED_BOOL-51297,rule_based,2,단순 조회 업무,short,basic,,CE2 장비에서 Ethernet0/3 인터페이스의 MOP xenabled 설정은?,False,The value for interface_mop_xenabled_bool is False.,장비: CE2 | OS: ios-xr | BGP AS: 65003 | BGP 피어 수: 1,ce2.xml
BASIC_DSL-INTERFACE_MOP_XENABLED_BOOL-35369,rule_based,2,단순 조회 업무,short,basic,,CE2 장비에서 GigabitEthernet0/0/0/0 인터페이스의 MOP xenabled 설정은?,False,The value for interface_mop_xenabled_bool is False.,장비: CE2 | OS: ios-xr | BGP AS: 65003 | BGP 피어 수: 1,ce2.xml
BASIC_DSL-INTERFACE_MOP_XENABLED_BOOL-19183,rule_based,2,단순 조회 업무,short,basic,,CE2 장비에서 GigabitEthernet0/0/0/0.1 인터페이스의 MOP xenabled 설정은?,False,The value for interface_mop_xenabled_bool is False.,장비: CE2 | OS: ios-xr | BGP AS: 65003 | BGP 피어 수: 1,ce2.xml
BASIC_DSL-INTERFACE_MOP_XENABLED_BOOL-24817,rule_based,2,단순 조회 업무,short,basic,,CE2 장비에서 GigabitEthernet0/0/0/1 인터페이스의 MOP xenabled 설정은?,False,The value for interface_mop_xenabled_bool is False.,장비: CE2 | OS: ios-xr | BGP AS: 65003 | BGP 피어 수: 1,ce2.xml
BASIC_DSL-INTERFACE_MOP_XENABLED_BOOL-39414,rule_based,2,단순 조회 업무,short,basic,,CE2 장비에서 GigabitEthernet0/0/0/1.100 인터페이스의 MOP xenabled 설정은?,False,The value for interface_mop_xenabled_bool is False.,장비: CE2 | OS: ios-xr | BGP AS: 65003 | BGP 피어 수: 1,ce2.xml
BASIC_DSL-INTERFACE_MOP_XENABLED_BOOL-8334,rule_based,2,단순 조회 업무,short,basic,,CE2 장비에서 GigabitEthernet0/0/0/1.200 인터페이스의 MOP xenabled 설정은?,False,The value for interface_mop_xenabled_bool is False.,장비: CE2 | OS: ios-xr | BGP AS: 65003 | BGP 피어 수: 1,ce2.xml
BASIC_DSL-INTERFACE_MOP_XENABLED_BOOL-22043,rule_based,2,단순 조회 업무,short,basic,,CE2 장비에서 GigabitEthernet0/0/0/1.300 인터페이스의 MOP xenabled 설정은?,False,The value for interface_mop_xenabled_bool is False.,장비: CE2 | OS: ios-xr | BGP AS: 65003 | BGP 피어 수: 1,ce2.xml
BASIC_DSL-INTERFACE_MOP_XENABLED_BOOL-32372,rule_based,2,단순 조회 업무,short,basic,,CE2 장비에서 GigabitEthernet0/0/0/1.400 인터페이스의 MOP xenabled 설정은?,False,The value for interface_mop_xenabled_bool is False.,장비: CE2 | OS: ios-xr | BGP AS: 65003 | BGP 피어 수: 1,ce2.xml
BASIC_DSL-INTERFACE_MOP_XENABLED_BOOL-54577,rule_based,2,단순 조회 업무,short,basic,,CE2 장비에서 GigabitEthernet0/0/0/2 인터페이스의 MOP xenabled 설정은?,False,The value for interface_mop_xenabled_bool is False.,장비: CE2 | OS: ios-xr | BGP AS: 65003 | BGP 피어 수: 1,ce2.xml
BASIC_DSL-INTERFACE_MOP_XENABLED_BOOL-59338,rule_based,2,단순 조회 업무,short,basic,,CE2 장비에서 GigabitEthernet0/0/0/3 인터페이스의 MOP xenabled 설정은?,False,The value for interface_mop_xenabled_bool is False.,장비: CE2 | OS: ios-xr | BGP AS: 65003 | BGP 피어 수: 1,ce2.xml
BASIC_DSL-INTERFACE_MOP_XENABLED_BOOL-47160,rule_based,2,단순 조회 업무,short,basic,,CE2 장비에서 Loopback0 인터페이스의 MOP xenabled 설정은?,False,The value for interface_mop_xenabled_bool is False.,장비: CE2 | OS: ios-xr | BGP AS: 65003 | BGP 피어 수: 1,ce2.xml
BASIC_DSL-INTERFACE_MOP_XENABLED_BOOL-48928,rule_based,2,단순 조회 업무,short,basic,,CE2 장비에서 MgmtEth0/RP0/CPU0/0 인터페이스의 MOP xenabled 설정은?,False,The value for interface_mop_xenabled_bool is False.,장비: CE2 | OS: ios-xr | BGP AS: 65003 | BGP 피어 수: 1,ce2.xml
BASIC_DSL-INTERFACE_MOP_XENABLED_BOOL-3284,rule_based,2,단순 조회 업무,short,basic,,sample10 장비에서 Ethernet0/0 인터페이스의 MOP xenabled 설정은?,False,The value for interface_mop_xenabled_bool is False.,장비: sample10 | OS: ios-xr | BGP AS: 65000 | BGP 피어 수: 3 | VRF 수: 1,sample10.xml
BASIC_DSL-INTERFACE_MOP_XENABLED_BOOL-45045,rule_based,2,단순 조회 업무,short,basic,,sample10 장비에서 Ethernet0/0.100 인터페이스의 MOP xenabled 설정은?,False,The value for interface_mop_xenabled_bool is False.,장비: sample10 | OS: ios-xr | BGP AS: 65000 | BGP 피어 수: 3 | VRF 수: 1,sample10.xml
BASIC_DSL-INTERFACE_MOP_XENABLED_BOOL-17373,rule_based,2,단순 조회 업무,short,basic,,sample10 장비에서 Ethernet0/1 인터페이스의 MOP xenabled 설정은?,False,The value for interface_mop_xenabled_bool is False.,장비: sample10 | OS: ios-xr | BGP AS: 65000 | BGP 피어 수: 3 | VRF 수: 1,sample10.xml
BASIC_DSL-INTERFACE_MOP_XENABLED_BOOL-46848,rule_based,2,단순 조회 업무,short,basic,,sample10 장비에서 Ethernet0/2 인터페이스의 MOP xenabled 설정은?,False,The value for interface_mop_xenabled_bool is False.,장비: sample10 | OS: ios-xr | BGP AS: 65000 | BGP 피어 수: 3 | VRF 수: 1,sample10.xml
BASIC_DSL-INTERFACE_MOP_XENABLED_BOOL-21578,rule_based,2,단순 조회 업무,short,basic,,sample10 장비에서 Ethernet0/3 인터페이스의 MOP xenabled 설정은?,False,The value for interface_mop_xenabled_bool is False.,장비: sample10 | OS: ios-xr | BGP AS: 65000 | BGP 피어 수: 3 | VRF 수: 1,sample10.xml
BASIC_DSL-INTERFACE_MOP_XENABLED_BOOL-18055,rule_based,2,단순 조회 업무,short,basic,,sample10 장비에서 GigabitEthernet0/0/0/0 인터페이스의 MOP xenabled 설정은?,False,The value for interface_mop_xenabled_bool is False.,장비: sample10 | OS: ios-xr | BGP AS: 65000 | BGP 피어 수: 3 | VRF 수: 1,sample10.xml
BASIC_DSL-INTERFACE_MOP_XENABLED_BOOL-38634,rule_based,2,단순 조회 업무,short,basic,,sample10 장비에서 GigabitEthernet0/0/0/0.1 인터페이스의 MOP xenabled 설정은?,False,The value for interface_mop_xenabled_bool is False.,장비: sample10 | OS: ios-xr | BGP AS: 65000 | BGP 피어 수: 3 | VRF 수: 1,sample10.xml
BASIC_DSL-INTERFACE_MOP_XENABLED_BOOL-19740,rule_based,2,단순 조회 업무,short,basic,,sample10 장비에서 GigabitEthernet0/0/0/1 인터페이스의 MOP xenabled 설정은?,False,The value for interface_mop_xenabled_bool is False.,장비: sample10 | OS: ios-xr | BGP AS: 65000 | BGP 피어 수: 3 | VRF 수: 1,sample10.xml
BASIC_DSL-INTERFACE_MOP_XENABLED_BOOL-26110,rule_based,2,단순 조회 업무,short,basic,,sample10 장비에서 GigabitEthernet0/0/0/1.100 인터페이스의 MOP xenabled 설정은?,False,The value for interface_mop_xenabled_bool is False.,장비: sample10 | OS: ios-xr | BGP AS: 65000 | BGP 피어 수: 3 | VRF 수: 1,sample10.xml
BASIC_DSL-INTERFACE_MOP_XENABLED_BOOL-56021,rule_based,2,단순 조회 업무,short,basic,,sample10 장비에서 GigabitEthernet0/0/0/1.200 인터페이스의 MOP xenabled 설정은?,False,The value for interface_mop_xenabled_bool is False.,장비: sample10 | OS: ios-xr | BGP AS: 65000 | BGP 피어 수: 3 | VRF 수: 1,sample10.xml
BASIC_DSL-INTERFACE_MOP_XENABLED_BOOL-59539,rule_based,2,단순 조회 업무,short,basic,,sample10 장비에서 GigabitEthernet0/0/0/1.300 인터페이스의 MOP xenabled 설정은?,False,The value for interface_mop_xenabled_bool is False.,장비: sample10 | OS: ios-xr | BGP AS: 65000 | BGP 피어 수: 3 | VRF 수: 1,sample10.xml
BASIC_DSL-INTERFACE_MOP_XENABLED_BOOL-26804,rule_based,2,단순 조회 업무,short,basic,,sample10 장비에서 GigabitEthernet0/0/0/1.400 인터페이스의 MOP xenabled 설정은?,False,The value for interface_mop_xenabled_bool is False.,장비: sample10 | OS: ios-xr | BGP AS: 65000 | BGP 피어 수: 3 | VRF 수: 1,sample10.xml
BASIC_DSL-INTERFACE_MOP_XENABLED_BOOL-61971,rule_based,2,단순 조회 업무,short,basic,,sample10 장비에서 GigabitEthernet0/0/0/2 인터페이스의 MOP xenabled 설정은?,False,The value for interface_mop_xenabled_bool is False.,장비: sample10 | OS: ios-xr | BGP AS: 65000 | BGP 피어 수: 3 | VRF 수: 1,sample10.xml
BASIC_DSL-INTERFACE_MOP_XENABLED_BOOL-5013,rule_based,2,단순 조회 업무,short,basic,,sample10 장비에서 GigabitEthernet0/0/0/3 인터페이스의 MOP xenabled 설정은?,False,The value for interface_mop_xenabled_bool is False.,장비: sample10 | OS: ios-xr | BGP AS: 65000 | BGP 피어 수: 3 | VRF 수: 1,sample10.xml
BASIC_DSL-INTERFACE_MOP_XENABLED_BOOL-32096,rule_based,2,단순 조회 업무,short,basic,,sample10 장비에서 Loopback0 인터페이스의 MOP xenabled 설정은?,False,The value for interface_mop_xenabled_bool is False.,장비: sample10 | OS: ios-xr | BGP AS: 65000 | BGP 피어 수: 3 | VRF 수: 1,sample10.xml
BASIC_DSL-INTERFACE_MOP_XENABLED_BOOL-53180,rule_based,2,단순 조회 업무,short,basic,,sample10 장비에서 MgmtEth0/RP0/CPU0/0 인터페이스의 MOP xenabled 설정은?,False,The value for interface_mop_xenabled_bool is False.,장비: sample10 | OS: ios-xr | BGP AS: 65000 | BGP 피어 수: 3 | VRF 수: 1,sample10.xml
BASIC_DSL-INTERFACE_MOP_XENABLED_BOOL-40644,rule_based,2,단순 조회 업무,short,basic,,sample7 장비에서 Ethernet0/0 인터페이스의 MOP xenabled 설정은?,False,The value for interface_mop_xenabled_bool is False.,장비: sample7 | OS: ios-xr | BGP AS: 65000 | BGP 피어 수: 3 | VRF 수: 1,sample7.xml
BASIC_DSL-INTERFACE_MOP_XENABLED_BOOL-53509,rule_based,2,단순 조회 업무,short,basic,,sample7 장비에서 Ethernet0/0.100 인터페이스의 MOP xenabled 설정은?,False,The value for interface_mop_xenabled_bool is False.,장비: sample7 | OS: ios-xr | BGP AS: 65000 | BGP 피어 수: 3 | VRF 수: 1,sample7.xml
BASIC_DSL-INTERFACE_MOP_XENABLED_BOOL-63592,rule_based,2,단순 조회 업무,short,basic,,sample7 장비에서 Ethernet0/1 인터페이스의 MOP xenabled 설정은?,False,The value for interface_mop_xenabled_bool is False.,장비: sample7 | OS: ios-xr | BGP AS: 65000 | BGP 피어 수: 3 | VRF 수: 1,sample7.xml
BASIC_DSL-INTERFACE_MOP_XENABLED_BOOL-53444,rule_based,2,단순 조회 업무,short,basic,,sample7 장비에서 Ethernet0/2 인터페이스의 MOP xenabled 설정은?,False,The value for interface_mop_xenabled_bool is False.,장비: sample7 | OS: ios-xr | BGP AS: 65000 | BGP 피어 수: 3 | VRF 수: 1,sample7.xml
BASIC_DSL-INTERFACE_MOP_XENABLED_BOOL-13087,rule_based,2,단순 조회 업무,short,basic,,sample7 장비에서 Ethernet0/3 인터페이스의 MOP xenabled 설정은?,False,The value for interface_mop_xenabled_bool is False.,장비: sample7 | OS: ios-xr | BGP AS: 65000 | BGP 피어 수: 3 | VRF 수: 1,sample7.xml
BASIC_DSL-INTERFACE_MOP_XENABLED_BOOL-26208,rule_based,2,단순 조회 업무,short,basic,,sample7 장비에서 GigabitEthernet0/0/0/0 인터페이스의 MOP xenabled 설정은?,False,The value for interface_mop_xenabled_bool is False.,장비: sample7 | OS: ios-xr | BGP AS: 65000 | BGP 피어 수: 3 | VRF 수: 1,sample7.xml
BASIC_DSL-INTERFACE_MOP_XENABLED_BOOL-8095,rule_based,2,단순 조회 업무,short,basic,,sample7 장비에서 GigabitEthernet0/0/0/0.1 인터페이스의 MOP xenabled 설정은?,False,The value for interface_mop_xenabled_bool is False.,장비: sample7 | OS: ios-xr | BGP AS: 65000 | BGP 피어 수: 3 | VRF 수: 1,sample7.xml
BASIC_DSL-INTERFACE_MOP_XENABLED_BOOL-56653,rule_based,2,단순 조회 업무,short,basic,,sample7 장비에서 GigabitEthernet0/0/0/1 인터페이스의 MOP xenabled 설정은?,False,The value for interface_mop_xenabled_bool is False.,장비: sample7 | OS: ios-xr | BGP AS: 65000 | BGP 피어 수: 3 | VRF 수: 1,sample7.xml
BASIC_DSL-INTERFACE_MOP_XENABLED_BOOL-26434,rule_based,2,단순 조회 업무,short,basic,,sample7 장비에서 GigabitEthernet0/0/0/1.100 인터페이스의 MOP xenabled 설정은?,False,The value for interface_mop_xenabled_bool is False.,장비: sample7 | OS: ios-xr | BGP AS: 65000 | BGP 피어 수: 3 | VRF 수: 1,sample7.xml
BASIC_DSL-INTERFACE_MOP_XENABLED_BOOL-34182,rule_based,2,단순 조회 업무,short,basic,,sample7 장비에서 GigabitEthernet0/0/0/1.200 인터페이스의 MOP xenabled 설정은?,False,The value for interface_mop_xenabled_bool is False.,장비: sample7 | OS: ios-xr | BGP AS: 65000 | BGP 피어 수: 3 | VRF 수: 1,sample7.xml
BASIC_DSL-INTERFACE_MOP_XENABLED_BOOL-2319,rule_based,2,단순 조회 업무,short,basic,,sample7 장비에서 GigabitEthernet0/0/0/1.300 인터페이스의 MOP xenabled 설정은?,False,The value for interface_mop_xenabled_bool is False.,장비: sample7 | OS: ios-xr | BGP AS: 65000 | BGP 피어 수: 3 | VRF 수: 1,sample7.xml
BASIC_DSL-INTERFACE_MOP_XENABLED_BOOL-13510,rule_based,2,단순 조회 업무,short,basic,,sample7 장비에서 GigabitEthernet0/0/0/1.400 인터페이스의 MOP xenabled 설정은?,False,The value for interface_mop_xenabled_bool is False.,장비: sample7 | OS: ios-xr | BGP AS: 65000 | BGP 피어 수: 3 | VRF 수: 1,sample7.xml
BASIC_DSL-INTERFACE_MOP_XENABLED_BOOL-42728,rule_based,2,단순 조회 업무,short,basic,,sample7 장비에서 GigabitEthernet0/0/0/2 인터페이스의 MOP xenabled 설정은?,False,The value for interface_mop_xenabled_bool is False.,장비: sample7 | OS: ios-xr | BGP AS: 65000 | BGP 피어 수: 3 | VRF 수: 1,sample7.xml
BASIC_DSL-INTERFACE_MOP_XENABLED_BOOL-55810,rule_based,2,단순 조회 업무,short,basic,,sample7 장비에서 GigabitEthernet0/0/0/3 인터페이스의 MOP xenabled 설정은?,False,The value for interface_mop_xenabled_bool is False.,장비: sample7 | OS: ios-xr | BGP AS: 65000 | BGP 피어 수: 3 | VRF 수: 1,sample7.xml
BASIC_DSL-INTERFACE_MOP_XENABLED_BOOL-21351,rule_based,2,단순 조회 업무,short,basic,,sample7 장비에서 Loopback0 인터페이스의 MOP xenabled 설정은?,False,The value for interface_mop_xenabled_bool is False.,장비: sample7 | OS: ios-xr | BGP AS: 65000 | BGP 피어 수: 3 | VRF 수: 1,sample7.xml
BASIC_DSL-INTERFACE_MOP_XENABLED_BOOL-43155,rule_based,2,단순 조회 업무,short,basic,,sample7 장비에서 MgmtEth0/RP0/CPU0/0 인터페이스의 MOP xenabled 설정은?,False,The value for interface_mop_xenabled_bool is False.,장비: sample7 | OS: ios-xr | BGP AS: 65000 | BGP 피어 수: 3 | VRF 수: 1,sample7.xml
BASIC_DSL-INTERFACE_MOP_XENABLED_BOOL-64565,rule_based,2,단순 조회 업무,short,basic,,sample8 장비에서 Ethernet0/0 인터페이스의 MOP xenabled 설정은?,False,The value for interface_mop_xenabled_bool is False.,장비: sample8 | OS: ios-xr | BGP AS: 65000 | BGP 피어 수: 3 | VRF 수: 1,sample8.xml
BASIC_DSL-INTERFACE_MOP_XENABLED_BOOL-39454,rule_based,2,단순 조회 업무,short,basic,,sample8 장비에서 Ethernet0/0.100 인터페이스의 MOP xenabled 설정은?,False,The value for interface_mop_xenabled_bool is False.,장비: sample8 | OS: ios-xr | BGP AS: 65000 | BGP 피어 수: 3 | VRF 수: 1,sample8.xml
BASIC_DSL-INTERFACE_MOP_XENABLED_BOOL-48079,rule_based,2,단순 조회 업무,short,basic,,sample8 장비에서 Ethernet0/1 인터페이스의 MOP xenabled 설정은?,False,The value for interface_mop_xenabled_bool is False.,장비: sample8 | OS: ios-xr | BGP AS: 65000 | BGP 피어 수: 3 | VRF 수: 1,sample8.xml
BASIC_DSL-INTERFACE_MOP_XENABLED_BOOL-36930,rule_based,2,단순 조회 업무,short,basic,,sample8 장비에서 Ethernet0/2 인터페이스의 MOP xenabled 설정은?,False,The value for interface_mop_xenabled_bool is False.,장비: sample8 | OS: ios-xr | BGP AS: 65000 | BGP 피어 수: 3 | VRF 수: 1,sample8.xml
BASIC_DSL-INTERFACE_MOP_XENABLED_BOOL-5416,rule_based,2,단순 조회 업무,short,basic,,sample8 장비에서 Ethernet0/3 인터페이스의 MOP xenabled 설정은?,False,The value for interface_mop_xenabled_bool is False.,장비: sample8 | OS: ios-xr | BGP AS: 65000 | BGP 피어 수: 3 | VRF 수: 1,sample8.xml
BASIC_DSL-INTERFACE_MOP_XENABLED_BOOL-44046,rule_based,2,단순 조회 업무,short,basic,,sample8 장비에서 GigabitEthernet0/0/0/0 인터페이스의 MOP xenabled 설정은?,False,The value for interface_mop_xenabled_bool is False.,장비: sample8 | OS: ios-xr | BGP AS: 65000 | BGP 피어 수: 3 | VRF 수: 1,sample8.xml
BASIC_DSL-INTERFACE_MOP_XENABLED_BOOL-8916,rule_based,2,단순 조회 업무,short,basic,,sample8 장비에서 GigabitEthernet0/0/0/0.1 인터페이스의 MOP xenabled 설정은?,False,The value for interface_mop_xenabled_bool is False.,장비: sample8 | OS: ios-xr | BGP AS: 65000 | BGP 피어 수: 3 | VRF 수: 1,sample8.xml
BASIC_DSL-INTERFACE_MOP_XENABLED_BOOL-63241,rule_based,2,단순 조회 업무,short,basic,,sample8 장비에서 GigabitEthernet0/0/0/1 인터페이스의 MOP xenabled 설정은?,False,The value for interface_mop_xenabled_bool is False.,장비: sample8 | OS: ios-xr | BGP AS: 65000 | BGP 피어 수: 3 | VRF 수: 1,sample8.xml
